#OTUId,101.AVd_295,103.AVd_309,105.AVd_310,11.AVd_99,123.AVd_312,125.AVd_306,127.AVd_307,129.AVd_308,13.AVd_151,16.AVd_168,18.AVd_171,20.AVd_293,22.AVd_299,24.AVd_100,25.AVd_108,28.AVd_153,30.AVd_148,32.AVd_176,34.AVd_166,36.AVd_291,38.AVd_292,40.AVd_109,42.AVd_110,44.AVd_150,46.AVd_154,48.AVd_167,50.AVd_170,52.AVd_296,53.AVd_298,9.AVd_98,97.AVd_294,99.AVd_290
OTU_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03468007629616785,0.035452611675726775,0.017322016282695307,0.03616636528028933,0.0,0.0,0.0,2.818920210224558,0.0,1.5050861532073905,0.011618450098756826,0.0,0.9849570200573066,0.010166734444896299,1.3397725502414706,0.017972681524083392,0.8791760864104496,0.36186814429492253,0.009823182711198428,0.0,0.0
OTU_156,0.0,0.2535421327367636,0.10586491636671606,0.0,0.07578628268283441,0.10436597669159854,0.3536067892503536,0.26367831245880025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866698518872432,0.0,0.0,0.0,0.0,0.0,0.0,0.07789375292101573,0.0,0.0,0.0,0.0,0.0,0.0
OTU_64,0.0,0.05965697240865026,0.0,0.0,0.0,0.0,0.023573785950023574,0.049439683586025046,0.0,2.3741807839742797,2.183790121647369,0.03468007629616785,0.02363507445048452,0.0,0.0,0.0,0.0,6.813793103448276,0.3663003663003663,0.0,0.0,0.0,0.0,0.0,0.0,0.015578750584203147,12.059669302659957,0.0,0.0,0.0,0.0,0.0
OTU_39,0.0,0.5965697240865027,0.296421765826805,0.0,0.0,0.017394329448599758,0.07072135785007072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326007326007326,0.012503125781445362,0.0,0.0,0.0,0.0,0.0,0.8568312821311731,0.0,0.0,0.0,0.0,0.0,0.0
OTU_118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017322016282695307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026862464183381087,0.0,0.20252375759464092,0.0,0.0,0.0,0.0,0.0,0.0
OTU_1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02363507445048452,0.0,0.0,0.0,0.0,0.0,1.6722408026755853,0.0,0.0,0.011618450098756826,0.0,0.0,0.0,0.34273251285246925,0.0,0.0,0.0,0.0,0.0,0.0
OTU_35,0.0,0.6263982102908278,0.35994071564683466,0.0,0.5052418845522294,0.2957036006261959,0.5421970768505422,0.2801582069874753,0.0,2.7575120563867936,0.0,0.03468007629616785,0.02363507445048452,0.017322016282695307,0.10849909584086799,0.0,0.0,0.0,3.487816531294792,1.800450112528132,0.8511521694000416,0.0,0.0,0.5103868194842407,0.010166734444896299,3.6610063872877396,0.035945363048166784,0.5777442853554383,0.8820536017188737,0.009823182711198428,0.0,0.0
OTU_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.646222332137999,0.0,0.0,0.04727014890096904,0.0,0.0,0.0,0.4162724692526017,0.027586206896551724,0.01592610288262462,0.0,0.0,0.0,0.0,0.08058739255014327,1.1793411956079707,0.9970400373890014,0.0,0.0,0.0,0.0,0.0,0.0
OTU_13,0.0,0.014914243102162566,1.270378996400593,0.0,1.187318428697739,0.0,1.5558698727015559,1.5161502966381015,0.0,0.0,0.0,0.0693601525923357,0.01181753722524226,0.051966048848085915,0.03616636528028933,0.0,1.4758751182592242,0.0,0.0,0.012503125781445362,5.885405854266141,0.0,0.0,3.483166189111748,0.0,0.015578750584203147,0.0,2.6124089424767645,0.5993441139884654,0.029469548133595286,0.0,0.0
OTU_27,0.0,0.37285607755406414,0.31759474910014823,0.0,0.08841732979664015,0.08697164724299879,0.33003300330033003,0.21423862887277523,0.0,0.9150488438234203,0.0,1.4739032425871337,4.537934294493027,0.017322016282695307,0.07233273056057866,0.0,1.097445600756859,0.027586206896551724,1.560758082497213,2.1255313828457116,0.86153207390492,0.0,0.0,1.5848853868194843,0.0,1.900607571272784,0.035945363048166784,0.7786988193921125,0.6671943910437634,0.0,0.0,0.0
